FECHA,PRECIP,EVAP,TMAX,TMIN,clas
14/12/2019,0,NULO,25,8.6,No
15/12/2019,0,5.61,25.5,9.3,No
16/12/2019,0,3.52,23.6,8.5,No
17/12/2019,0,4.48,24.2,9.5,No
18/12/2019,0,3.55,18.3,7.2,No
19/12/2019,0,3.58,21.8,5.5,No
20/12/2019,0,1.05,19.9,9,No
21/12/2019,0,5.27,19,10,No
22/12/2019,0,NULO,15,6.5,No
23/12/2019,0,NULO,22.4,7.5,No
24/12/2019,0,3.41,22,7.5,No
25/12/2019,0,NULO,22.2,8.5,No
26/12/2019,0,NULO,23,7.6,No
27/12/2019,0,NULO,24.8,8.5,No
28/12/2019,0,NULO,23,9.6,No
29/12/2019,0,NULO,21.6,10,No
30/12/2019,0,3.08,23.7,10,No
31/12/2019,0,4.51,25.2,9.2,No
01/01/2020,0,4.4,25,10.2,No
02/01/2020,0,5.61,20.6,12.5,No
03/01/2020,0,7.15,23.2,9.6,No
04/01/2020,0,4.73,18.6,5.6,No
05/01/2020,0,4.53,22.4,4.9,No
06/01/2020,0,3.5,25.3,5.8,No
07/01/2020,0,4.51,21.1,8.4,No
08/01/2020,0,7.04,23.6,5.6,No
09/01/2020,0,2.97,26,8,No
10/01/2020,0,NULO,25.6,8.6,No
11/01/2020,0,5.83,24.6,9,No
12/01/2020,0,NULO,25.3,9.4,No
13/01/2020,0,4.21,24.6,9,No
14/01/2020,0,3.96,26.2,9.6,No
15/01/2020,0,6.3,25.8,11,No
16/01/2020,0,3.85,23.9,11.5,No
17/01/2020,0,5.06,23.5,10,No
18/01/2020,0,5.5,23.5,10.7,No
19/01/2020,0.1,2.03,16.5,11.8,Si
20/01/2020,4.3,-0.93,12.8,10,Si
21/01/2020,0.4,2.86,19.7,5.5,Si
22/01/2020,0,3.96,23.6,6,No
23/01/2020,0,4.77,19,9,No
24/01/2020,0,3.52,20.7,10,No
25/01/2020,0,3.22,22.2,8.4,No
26/01/2020,0,4.61,24.3,9.9,No
27/01/2020,0,3.59,24.1,11.5,No
28/01/2020,0,7.38,24.6,7,No
29/01/2020,0,3.47,24.6,8,No
30/01/2020,0,8.14,22.1,10,No
31/01/2020,0,6.16,24.2,10.4,No
01/02/2020,0,NULO,21.7,10.5,No
02/02/2020,0,NULO,21.7,10.6,No
03/02/2020,0,2.2,22.3,12,No
04/02/2020,0,4.62,23,9.8,No
05/02/2020,0,NULO,20,12,No
06/02/2020,0,4.07,24.7,13,No
07/02/2020,0,8.25,27.6,10.6,No
08/02/2020,0,7.03,27.2,10.2,No
09/02/2020,0,5.45,27.3,10.5,No
10/02/2020,0,5.39,29.2,12,No
11/02/2020,0,6.08,29.1,13,No
12/02/2020,0,5.5,26.1,12.3,No
13/02/2020,0,7.37,24.5,11.6,No
14/02/2020,0,4.18,26.1,11.3,No
15/02/2020,7.5,3.74,25.6,11,Si
16/02/2020,0,6.59,NULO,10.4,No
17/02/2020,0,NULO,30.5,11,No
18/02/2020,0,7.26,29.8,11.6,No
19/02/2020,0,7.37,29.1,11.5,No
20/02/2020,0,6.6,26.1,11.2,No
21/02/2020,0,8.5,26.3,10.5,No
22/02/2020,0,4.88,26.6,10.1,No
23/02/2020,0,5.33,28.5,12.6,No
24/02/2020,0,7.61,29.1,13.2,No
25/02/2020,0,8.6,27.1,12.5,No
26/02/2020,0,9.22,24.7,11.2,No
27/02/2020,0,5.92,26.4,5.6,No
28/02/2020,0,4.86,26.2,11.5,No
29/02/2020,0,6.71,27,10.5,No
01/03/2020,0,7.12,28.6,12.6,No
02/03/2020,0,4.98,27.4,13.6,No
03/03/2020,0,3.52,26.9,13.5,No
04/03/2020,0,8.69,29.3,12,No
05/03/2020,0,8.42,28.6,12,No
06/03/2020,0,7.15,21.4,9,No
07/03/2020,0,3.85,25.2,8,No
08/03/2020,0,4.84,27.4,10.2,No
09/03/2020,0,6.27,29.5,10.2,No
10/03/2020,0,5.28,28.4,10.4,No
11/03/2020,0,8.36,26.8,11.6,No
12/03/2020,0,NULO,29.1,12.5,No
13/03/2020,0,18.93,29.6,15,No
14/03/2020,0,NULO,30,14,No
15/03/2020,0,3.52,28.1,13.7,No
16/03/2020,0,6.8,28.1,11.4,No
17/03/2020,0,NULO,26.6,11.4,No
18/03/2020,0,5.28,28,13,No
19/03/2020,0,5.5,30.2,13.7,No
20/03/2020,1.5,NULO,28.3,13.5,Si
21/03/2020,0,9.68,27.8,13.8,No
22/03/2020,15.4,4.71,28.5,12.8,Si
23/03/2020,0,7.06,30.2,12.7,No
24/03/2020,0,8.69,31.8,13,No
25/03/2020,0,8.36,32.5,13.6,No
26/03/2020,0,7.7,32.9,14,No
27/03/2020,0,9.03,31.6,15.4,No
28/03/2020,0,NULO,33,14.8,No
29/03/2020,0,9.97,30.5,15,No
30/03/2020,0,NULO,30.8,13.5,No
31/03/2020,0,8.39,29.1,15,No
01/04/2020,0,9.88,29.4,13,No
02/04/2020,0,6.96,28.6,14.5,No
03/04/2020,0,6.62,29.2,13.6,No
04/04/2020,0,6.31,29.6,13.9,No
05/04/2020,0,4.95,30.9,15.2,No
06/04/2020,0,9.21,29.9,15,No
07/04/2020,0,7.68,28.3,16.2,No
08/04/2020,0,6.64,31,15.5,No
09/04/2020,0,9.14,30.4,16.4,No
10/04/2020,5.4,7,30.6,15.4,Si
11/04/2020,0,8.56,31.3,15,No
12/04/2020,0,10.96,29.5,16.8,No
13/04/2020,0,9.57,32.3,15,No
14/04/2020,0,9.59,31.2,15,No
15/04/2020,0,8.45,30.5,14.2,No
16/04/2020,0,6.78,30.4,14.2,No
17/04/2020,0,8.26,30.6,17,No
18/04/2020,0,6.69,30.1,16.4,No
19/04/2020,0.1,5.02,30.2,16,Si
20/04/2020,0,6.97,31.4,15.5,No
21/04/2020,2.2,8.91,30.6,16,Si
22/04/2020,10.1,7.79,31.6,14.5,Si
23/04/2020,0,7.39,29,16.6,No
24/04/2020,3.2,8.59,30.3,16,Si
25/04/2020,0.6,5.32,29.5,14.4,Si
26/04/2020,2.4,10.95,27.5,14.4,Si
27/04/2020,0,0.55,27.6,12.5,No
28/04/2020,0,8.48,27.6,14,No
29/04/2020,0,8.45,27.4,14,No
30/04/2020,0.3,5.51,26.9,12.5,Si
01/05/2020,0.2,8.22,26.1,10.5,Si
02/05/2020,1.6,3.33,27.2,11.4,Si
03/05/2020,0,7.5,29.2,13.5,No
04/05/2020,0,8.22,30.2,14,No
05/05/2020,0,11.9,28.7,16.7,No
06/05/2020,2.9,4.98,26.7,11.5,Si
07/05/2020,8.1,4.87,21.4,11,Si
08/05/2020,0.7,2.59,26.2,11.5,Si
09/05/2020,1.8,NULO,24.2,12.3,Si
10/05/2020,3.5,NULO,26.5,13,Si
11/05/2020,0,NULO,24.5,13,No
12/05/2020,0.2,5.23,27.9,12,Si
13/05/2020,0,6.11,29.6,14,No
14/05/2020,0,7.58,26.5,14.5,No
15/05/2020,0,NULO,26.5,NULO,No
16/05/2020,0,NULO,29.6,16,No
17/05/2020,0,12.06,30,16.3,No
18/05/2020,0,NULO,NULO,14.5,No
19/05/2020,0,NULO,NULO,14.6,No
20/05/2020,0,NULO,NULO,12,No
21/05/2020,0,NULO,NULO,14,No
22/05/2020,0,NULO,NULO,14.5,No
23/05/2020,0,NULO,28.9,14.5,No
24/05/2020,0,9.33,30.2,16.4,No
25/05/2020,0,6.46,31.5,15.5,No
26/05/2020,0,NULO,31.5,14.5,No
27/05/2020,0,NULO,28,15,No
28/05/2020,0,NULO,29.5,14.5,No
29/05/2020,1.8,NULO,24.5,12.5,Si
30/05/2020,0,NULO,23.8,12.9,No
31/05/2020,0,5.8,24.9,12.8,No
01/06/2020,0,-21.57,25.5,12.5,No
02/06/2020,0,NULO,26.5,13.5,No
03/06/2020,0,NULO,25,14.5,No
04/06/2020,0,NULO,28.5,13.5,No
05/06/2020,0,NULO,28.4,14.5,No
06/06/2020,0,NULO,28,12.5,No
07/06/2020,0,7.35,29.2,16.4,No
08/06/2020,0.4,6.14,29.5,15,Si
09/06/2020,17.3,NULO,28.5,13.6,Si
10/06/2020,0,NULO,28.5,15.5,No
11/06/2020,0,NULO,24.4,15,No
12/06/2020,2.2,NULO,24.5,13.5,Si
13/06/2020,0,NULO,26,12.4,No
14/06/2020,0,9.01,25.9,11.6,No
15/06/2020,0,7.92,26.5,11.6,No
16/06/2020,0,NULO,27.5,11.5,No
17/06/2020,0,NULO,28,13.5,No
18/06/2020,0,NULO,28,14.2,No
19/06/2020,0,NULO,29.5,14.2,No
20/06/2020,0,NULO,28.7,14.9,No
21/06/2020,2.5,NULO,27,15.5,Si
22/06/2020,9.7,NULO,26.2,13.5,Si
23/06/2020,0.2,NULO,27,13,Si
24/06/2020,10.3,NULO,24.5,12.5,Si
25/06/2020,1.4,NULO,26.6,13.5,Si
26/06/2020,7,NULO,27.2,13,Si
27/06/2020,0,NULO,29.5,15,No
28/06/2020,0,7.65,29,14.9,No
29/06/2020,0,7.63,29,14.5,No
30/06/2020,4.2,NULO,28.5,13.5,Si
01/07/2020,0,-0.96,27.5,14.5,No
02/07/2020,2.2,NULO,27,14.5,Si
03/07/2020,0.1,NULO,28.1,12.5,Si
04/07/2020,9.4,NULO,27,14.6,Si
05/07/2020,0.1,5.03,27.2,14.8,Si
06/07/2020,6.8,3.64,26.6,14.5,Si
07/07/2020,1.2,NULO,27,13,Si
08/07/2020,7.2,NULO,25,11.5,Si
09/07/2020,0.2,NULO,27,14,Si
10/07/2020,20.3,NULO,26.5,10.6,Si
11/07/2020,0,NULO,25.5,12.3,No
12/07/2020,0,5.86,28.4,14.3,No
13/07/2020,7.9,5.54,28,12,Si
14/07/2020,0.3,NULO,28.2,13.6,Si
15/07/2020,0.1,NULO,29,14.2,Si
16/07/2020,2,NULO,28,12.6,Si
17/07/2020,0.2,NULO,27.2,12.5,Si
18/07/2020,1.5,NULO,27.3,12.9,Si
19/07/2020,0.7,8.09,25.9,13.7,Si
20/07/2020,0,5.15,27.2,12.5,No
21/07/2020,1.5,NULO,28.5,13.6,Si
22/07/2020,4.8,NULO,28,12.5,Si
23/07/2020,0.3,NULO,27,13.6,Si
24/07/2020,1,NULO,27.5,14.6,Si
25/07/2020,0,NULO,27.3,15.2,No
26/07/2020,15.1,NULO,26,15,Si
27/07/2020,2.9,6.11,27.4,14.5,Si
28/07/2020,0,5.9,26.7,14.7,No
29/07/2020,0.3,6.56,24.4,14.8,Si
30/07/2020,2.4,3.01,26.4,14.1,Si
31/07/2020,1.2,4.88,23.7,13.7,Si
01/08/2020,33.6,19.42,22.9,13.8,Si
02/08/2020,2.2,4.52,25.4,14.1,Si
03/08/2020,13,7.81,25.5,13.8,Si
04/08/2020,0.5,2.76,25.6,14.5,Si
05/08/2020,7.4,4.35,26.8,14.8,Si
06/08/2020,0,6.76,26.6,13.5,No
07/08/2020,0,5.84,24.8,13.4,No
08/08/2020,0,6.18,22.7,14.5,No
09/08/2020,9.8,1.89,24.9,14.1,Si
10/08/2020,8.2,2.5,25,13.6,Si
11/08/2020,6.1,NULO,26.4,14.5,Si
12/08/2020,15.2,NULO,24.2,13.5,Si
13/08/2020,0,NULO,26,13.5,No
14/08/2020,0,NULO,26.2,13,No
15/08/2020,11,NULO,24.5,12.1,Si
16/08/2020,17.1,5.42,27.3,13.3,Si
17/08/2020,0,6.33,26,12,No
18/08/2020,0.5,NULO,26.5,13,Si
19/08/2020,5.3,NULO,26.5,13.5,Si
20/08/2020,1.7,NULO,24.4,13.5,Si
21/08/2020,3.5,NULO,27.3,12.6,Si
22/08/2020,0,NULO,26,14.3,No
23/08/2020,0,7.56,26.5,14.5,No
24/08/2020,0.2,9.66,23,13.6,Si
25/08/2020,10.9,NULO,20,13.6,Si
26/08/2020,0.4,NULO,26.5,12.5,Si
27/08/2020,1,NULO,24,13.5,Si
28/08/2020,12.3,NULO,25.6,12.5,Si
29/08/2020,5.6,NULO,26.1,15,Si
30/08/2020,10.4,1.93,27.6,15.5,Si
31/08/2020,0,NULO,27.3,13,No
01/09/2020,0,-64,27.2,12.5,No
02/09/2020,0,NULO,28,12.6,No
03/09/2020,0,NULO,26.6,12.5,No
04/09/2020,0,NULO,22,13,No
05/09/2020,0,NULO,18.9,14.1,No
06/09/2020,0,3.58,22.8,13.8,No
07/09/2020,1.9,NULO,24.8,13,Si
08/09/2020,0,NULO,28,14.6,No
09/09/2020,0.4,NULO,27.6,13.5,Si
10/09/2020,0.3,NULO,25.4,14,Si
11/09/2020,24,NULO,22.8,13.5,Si
12/09/2020,0,NULO,25.1,14.5,No
13/09/2020,10,5.2,23.2,14.4,Si
14/09/2020,0,6.19,21,12.5,No
15/09/2020,0,NULO,25.2,14,No
16/09/2020,0.8,NULO,24.5,15.2,Si
17/09/2020,2.1,2.76,23.4,14.2,Si
18/09/2020,0.2,NULO,18.5,13.6,Si
19/09/2020,7,NULO,17.7,12.4,Si
20/09/2020,0.7,2.77,24.6,12.3,Si
21/09/2020,32,2.96,24.4,13.5,Si
22/09/2020,0,NULO,26.6,11.6,No
23/09/2020,0.7,NULO,26.6,12.5,Si
24/09/2020,0.1,NULO,24.6,14.5,Si
25/09/2020,0,NULO,23.5,13.6,No
26/09/2020,0.1,NULO,24.2,12.9,Si
27/09/2020,0,4.37,26.7,14.5,No
28/09/2020,0.4,3.6,26.5,14.5,Si
29/09/2020,1.4,NULO,16,9.8,Si
30/09/2020,0,NULO,24.2,8.5,No
01/10/2020,0,8.5,22.6,10,No
02/10/2020,0,NULO,21.2,6,No
03/10/2020,0,NULO,24.3,10.2,No
04/10/2020,0,5.64,22.7,10.2,No
05/10/2020,0,7.87,22.4,7.5,No
06/10/2020,0,NULO,23.6,7.8,No
07/10/2020,0,NULO,25.4,7.9,No
08/10/2020,0,NULO,26.8,9.3,No
09/10/2020,0,NULO,27.1,12.6,No
10/10/2020,16,NULO,27.7,10,Si
11/10/2020,0,7.13,28.5,13,No
12/10/2020,16.8,6.01,26.2,13.2,Si
13/10/2020,0.1,NULO,24.5,14,Si
14/10/2020,14.4,NULO,26,12.6,Si
15/10/2020,10,NULO,26.5,12,Si
16/10/2020,0,NULO,20.5,9.6,No
17/10/2020,0,NULO,24.5,8.7,No
18/10/2020,0,NULO,26.5,11.3,No
19/10/2020,5,NULO,26,12,Si
20/10/2020,0,NULO,25.5,12,No
21/10/2020,0,NULO,25.5,12.2,No
22/10/2020,0,NULO,24.7,10.6,No
23/10/2020,0,NULO,25,9.6,No
24/10/2020,0,NULO,24.2,10.2,No
25/10/2020,0,5.92,26.1,10.4,No
26/10/2020,0,7.67,27.9,9.7,No
27/10/2020,0,NULO,28,10.5,No
28/10/2020,0,NULO,26.5,11,No
29/10/2020,0,NULO,25.6,12,No
30/10/2020,0,NULO,24.3,11,No
31/10/2020,0,NULO,27.2,11.3,No
01/11/2020,0,NULO,23.5,10.8,No
02/11/2020,0,NULO,18.5,8.5,No
03/11/2020,0,NULO,21.5,7.6,No
04/11/2020,0,NULO,23,6,No
05/11/2020,0,NULO,23.5,7.5,No
06/11/2020,0,NULO,22.9,8.6,No
07/11/2020,0,NULO,25,9.4,No
08/11/2020,0,3.85,25.7,11.4,No
09/11/2020,0,6.02,27,10.8,No
10/11/2020,0,NULO,27.4,10.6,No
11/11/2020,0,NULO,27.5,11.5,No
12/11/2020,0,NULO,27.5,11.6,No
13/11/2020,0,NULO,27.9,10.5,No
14/11/2020,0,NULO,27.4,11.2,No
15/11/2020,0,4.25,24.8,11.5,No
16/11/2020,0,6.67,21.7,10.6,No
17/11/2020,0,6.38,17.4,10.5,No
18/11/2020,0,2.56,15,8.8,No
19/11/2020,0,2.77,22.6,7.5,No
20/11/2020,0,4.29,21.2,9.8,No
21/11/2020,0.8,2.81,20.3,13,Si
22/11/2020,0,2.9,23.3,9.6,No
23/11/2020,0,5.83,22.4,9.1,No
24/11/2020,0,4.78,25.4,7.9,No
25/11/2020,0,4.64,26,9.9,No
26/11/2020,0,4.65,27.4,10.5,No
27/11/2020,0,5.73,27.5,10.2,No
28/11/2020,0,5.95,26.9,10.5,No
29/11/2020,0,5.19,26.2,10.4,No
30/11/2020,0,4.98,21.8,11.5,No
01/12/2020,0,3.6,23.5,9.6,No
02/12/2020,0,NULO,22.5,11.5,No
03/12/2020,0,NULO,23,8.8,No
04/12/2020,0,NULO,23.5,9.5,No
05/12/2020,0,NULO,23.9,10,No
06/12/2020,0,4.87,23.6,10.2,No
07/12/2020,0,3.77,20.5,11.2,No
08/12/2020,0,NULO,23.8,9.2,No
09/12/2020,0,NULO,22,9.6,No
10/12/2020,0,NULO,25,9.5,No
11/12/2020,0,NULO,25.1,11.5,No
12/12/2020,0,NULO,25.2,11.4,No
13/12/2020,0,3.23,25.9,11.2,No
14/12/2020,0,6.45,24.5,10,No
15/12/2020,0,NULO,24.5,9.4,No
16/12/2020,0,NULO,23,10.5,No
17/12/2020,0,NULO,23,9.6,No
18/12/2020,0,NULO,24,9.4,No
19/12/2020,0,NULO,24,10.5,No
20/12/2020,0,6.07,24.5,10.7,No
21/12/2020,0,4.36,24,9.5,No
22/12/2020,0.3,NULO,23.8,10.6,Si
23/12/2020,0,NULO,23.9,9.6,No
24/12/2020,0,NULO,24.5,9.5,No
25/12/2020,0,NULO,21.4,6.3,No
26/12/2020,0,2.66,24,8.7,No
27/12/2020,0,4.29,22.5,8.3,No
28/12/2020,0,5.72,22.8,6,No
29/12/2020,0,NULO,23.4,5.5,No
30/12/2020,0,NULO,23,7.2,No
31/12/2020,0,NULO,19.8,7.6,No
01/01/2021,0,4.53,25.4,4.2,No
02/01/2021,0,4.44,25,5.6,No
03/01/2021,0,5.3,26.5,6.9,No
04/01/2021,0,5.73,23.5,7.5,No
05/01/2021,0,NULO,24,7.4,No
06/01/2021,0,NULO,22,8.5,No
07/01/2021,0,NULO,21.5,9,No
08/01/2021,0,2.98,22,8.5,No
09/01/2021,0,NULO,21.6,8.7,No
10/01/2021,0,NULO,21,9.5,No
11/01/2021,0,NULO,20.2,9.1,No
12/01/2021,0,4.82,23.5,8.3,No
13/01/2021,0,4.07,21.5,8.7,No
14/01/2021,0,4.09,21.7,9.8,No
15/01/2021,0,4.53,22.5,11.2,No
16/01/2021,0,3.32,23.4,9.6,No
17/01/2021,5.5,3.83,20.8,12.1,Si
18/01/2021,1.1,3.53,23,7.9,Si
19/01/2021,0,3.33,24.7,8.8,No
20/01/2021,0,4.06,23.4,9.2,No
21/01/2021,0,4.75,26.4,8.8,No
22/01/2021,0,10.91,26.3,10,No
23/01/2021,0,NULO,25,12.2,No
24/01/2021,0,NULO,24.3,12.3,No
25/01/2021,0,4.34,27.4,9.6,No
26/01/2021,0,NULO,27.5,10.8,No
27/01/2021,0,NULO,25.3,11.5,No
28/01/2021,0,NULO,21.6,8.5,No
29/01/2021,0,NULO,25,7.5,No
30/01/2021,0,NULO,25.4,11.7,No
31/01/2021,0,5.54,25.5,11.2,No
01/02/2021,0,6.6,20.2,8.8,No
02/02/2021,0,4.37,23.6,5.2,No
03/02/2021,0,NULO,26,6.2,No
04/02/2021,0,NULO,27.5,8.5,No
05/02/2021,0,NULO,28.3,9,No
06/02/2021,0,NULO,28,12.7,No
07/02/2021,0,7.46,27.2,10.9,No
08/02/2021,0,6.79,28,9.6,No
09/02/2021,0,NULO,26.5,10.5,No
10/02/2021,0,NULO,25.5,10.5,No
11/02/2021,0.3,NULO,22.5,10,Si
12/02/2021,0,NULO,21,9.6,No
13/02/2021,0,NULO,22.2,7.5,No
14/02/2021,0,7.68,24.5,6.1,No
15/02/2021,0,NULO,25,7,No
16/02/2021,0,NULO,25.7,7,No
17/02/2021,0,NULO,25.2,8.6,No
18/02/2021,0,NULO,28.5,7.8,No
19/02/2021,0,NULO,24.8,9.3,No
20/02/2021,0,NULO,26.1,9.4,No
21/02/2021,0,7.37,27.6,10,No
22/02/2021,0,5.72,26,11.5,No
23/02/2021,0,NULO,26.4,8.5,No
24/02/2021,0,5.27,27,10.2,No
25/02/2021,0,NULO,29,9.8,No
26/02/2021,0,NULO,29.3,11.8,No
27/02/2021,0,NULO,29.9,13.1,No
28/02/2021,0,6.36,30,14,No
01/03/2021,0,6.68,30.5,13.7,No
02/03/2021,0,NULO,28.5,11.5,No
03/03/2021,0,NULO,28.3,14.6,No
04/03/2021,0,NULO,29.2,14,No
05/03/2021,0,NULO,28.9,12.8,No
06/03/2021,0,NULO,24.9,12.4,No
07/03/2021,0,4.95,27.7,10.4,No
08/03/2021,0,NULO,26.5,9.5,No
09/03/2021,0,NULO,26.3,7.5,No
10/03/2021,0,NULO,28.6,8.5,No
11/03/2021,0,NULO,29,10,No
12/03/2021,0,NULO,29.9,12.2,No
13/03/2021,0,NULO,30.5,12.9,No
14/03/2021,0,8.36,29.1,13.7,No
15/03/2021,0,8.56,29,13.8,No
16/03/2021,0,5.14,29.3,13,No
17/03/2021,0,NULO,28.1,13,No
18/03/2021,0,NULO,25,10,No
19/03/2021,0.6,NULO,23.1,8.2,Si
20/03/2021,0,NULO,26.2,11.4,No
21/03/2021,0,5.59,26.6,12.4,No
22/03/2021,0,6.46,28.3,12,No
23/03/2021,0,8.68,28,12.5,No
24/03/2021,0,NULO,30,11,No
25/03/2021,0,NULO,29.5,11.5,No
26/03/2021,0,NULO,30,12.6,No
27/03/2021,0,NULO,30.6,13.7,No
28/03/2021,0,9.79,32.2,14.8,No
29/03/2021,0,8.95,24.5,12.5,No
30/03/2021,0,NULO,28,12.5,No
31/03/2021,0,NULO,28.4,13.5,No
01/04/2021,0,6.81,21.6,11,No
02/04/2021,0,8.67,23.7,10.7,No
03/04/2021,0,7.08,26.4,9.5,No
04/04/2021,0,7.68,25.5,9.4,No
05/04/2021,0,NULO,25.5,9.7,No
06/04/2021,0,NULO,25.4,11.8,No
07/04/2021,0,NULO,27,10,No
08/04/2021,0,8.72,29.2,13.2,No
09/04/2021,0,8.23,28.5,13,No
10/04/2021,0,NULO,31,13.89,No
11/04/2021,0,7.82,30,14.4,No
12/04/2021,0,NULO,28.9,15.5,No
13/04/2021,0,NULO,29,14.6,No
14/04/2021,0,NULO,28,13.5,No
15/04/2021,0,NULO,28.7,13.7,No
16/04/2021,0,NULO,30,14,No
17/04/2021,0,NULO,30.4,16.4,No
18/04/2021,0,9.01,29.4,14.3,No
19/04/2021,0,9.76,28,12.6,No
20/04/2021,0,NULO,30.2,13,No
21/04/2021,1,NULO,28.7,13.2,Si
22/04/2021,0,6.02,28.8,12.5,No
23/04/2021,0,NULO,29.5,15,No
24/04/2021,0,NULO,30.5,14.8,No
25/04/2021,1.8,9.37,30.9,15.2,Si
26/04/2021,0.6,5.93,30.1,15.6,Si
27/04/2021,0,NULO,30.6,15,No
28/04/2021,0,NULO,31.5,16,No
29/04/2021,23.6,NULO,29,12.2,Si
30/04/2021,0,NULO,28.5,14.5,No
01/05/2021,0,NULO,28,13.5,No
02/05/2021,0,NULO,28.7,15,No
03/05/2021,3.1,NULO,29.2,12.5,Si
04/05/2021,0,NULO,30.5,13.5,No
05/05/2021,0,NULO,26.2,12.7,No
06/05/2021,11.9,NULO,25.7,12.5,Si
07/05/2021,0,NULO,25.2,12.6,No
08/05/2021,0,NULO,26.9,13.8,No
09/05/2021,0,NULO,26.7,16.1,No
10/05/2021,3.1,4.73,28.7,13.2,Si
11/05/2021,0,NULO,26.5,13.5,No
12/05/2021,3.6,NULO,27.4,13.5,Si
13/05/2021,29.1,NULO,20,12.5,Si
14/05/2021,0,NULO,22.8,13,No
15/05/2021,4.1,3.43,24.8,13.4,Si
16/05/2021,2.2,3.11,25.7,12.4,Si
17/05/2021,0,4.55,27.6,14.5,No
18/05/2021,3.2,NULO,25.2,12.5,Si
19/05/2021,1.3,NULO,27,12,Si
20/05/2021,0,NULO,27.2,11.5,No
21/05/2021,0,NULO,27.5,12.6,No
22/05/2021,0,NULO,27.4,13.8,No
23/05/2021,0,9.03,27.5,14,No
24/05/2021,15.3,6.79,26.6,12,Si
25/05/2021,3.8,NULO,28,13,Si
26/05/2021,2.2,NULO,27.9,13.5,Si
27/05/2021,0,NULO,29,13.5,No
28/05/2021,0,NULO,30,15.5,No
29/05/2021,3.7,NULO,29.9,15.3,Si
30/05/2021,2.1,7.66,28.5,14.6,Si
31/05/2021,2.5,6.96,29,13.5,Si
01/06/2021,0,NULO,29,14.5,No
02/06/2021,0,NULO,24.6,14.5,No
03/06/2021,22.5,NULO,25.5,11.5,Si
04/06/2021,18.2,NULO,22.3,12.5,Si
05/06/2021,2,NULO,23.3,14.2,Si
06/06/2021,0,4.21,28.2,14.5,No
07/06/2021,0,NULO,27.8,14,No
08/06/2021,0,NULO,29.6,14.3,No
09/06/2021,0,NULO,28,15,No
10/06/2021,3.8,NULO,25,12.5,Si
11/06/2021,0,NULO,21.9,12.5,No
12/06/2021,0.3,NULO,22.5,14,Si
13/06/2021,19.4,3.1,23,13.5,Si
14/06/2021,25.4,NULO,21.5,13.5,Si
15/06/2021,0,NULO,21.6,12.5,No
16/06/2021,0,NULO,23.6,12.6,No
17/06/2021,0,NULO,23,12.5,No
18/06/2021,0,NULO,21.8,13,No
19/06/2021,5,NULO,20.8,13.9,Si
20/06/2021,0,3.44,27.6,13.7,No
21/06/2021,0,5.16,28.9,14.2,No
22/06/2021,1.8,NULO,27.5,13.2,Si
23/06/2021,7.7,NULO,25.7,13.5,Si
24/06/2021,11,NULO,23.5,11.5,Si
25/06/2021,11.7,NULO,21.5,12.2,Si
26/06/2021,7.2,NULO,22.4,13,Si
27/06/2021,0.8,NULO,17.5,12.5,Si
28/06/2021,7.2,NULO,22,12,Si
29/06/2021,0,NULO,25.1,13.5,No
30/06/2021,4.8,NULO,24.3,13,Si
01/07/2021,13.4,NULO,21,13.2,Si
02/07/2021,25.9,NULO,25,12.7,Si
03/07/2021,4.3,2.31,22.2,13.5,Si
04/07/2021,0,3.98,23.6,13.2,No
05/07/2021,0,2.77,26.3,12.5,No
06/07/2021,41.3,NULO,26,11.6,Si
07/07/2021,0,NULO,25,13.5,No
08/07/2021,1.01,NULO,24,14.8,Si
09/07/2021,1.3,NULO,26.2,13.5,Si
10/07/2021,2.2,NULO,25.4,13.9,Si
11/07/2021,1.2,4.97,25.1,14.3,Si
12/07/2021,0,4.18,26,13.7,No
13/07/2021,0,NULO,22.1,12.2,No
14/07/2021,2.4,NULO,25,9.8,Si
15/07/2021,13.05,NULO,22.2,11.8,Si
16/07/2021,14.5,NULO,26.3,11.9,Si
17/07/2021,0,NULO,24.2,14.4,No
18/07/2021,0,4.95,24.5,12.4,No
19/07/2021,0,4.1,26.5,13,No
20/07/2021,1.3,NULO,26,12.5,Si
21/07/2021,2.5,NULO,26.2,14.5,Si
22/07/2021,3.6,NULO,24.3,13.5,Si
23/07/2021,7,NULO,26.2,11,Si
24/07/2021,0,NULO,26.9,12.9,No
25/07/2021,1.1,7.13,27.5,13.2,Si
26/07/2021,2.1,3.5,27.5,12.7,Si
27/07/2021,2.3,NULO,26.6,11.9,Si
28/07/2021,0,NULO,26,13,No
29/07/2021,2.5,NULO,26.5,13.9,Si
30/07/2021,0.4,NULO,23.5,13,Si
31/07/2021,11,NULO,26.8,12.4,Si
01/08/2021,3.7,3.3,26.5,12.5,Si
02/08/2021,0,3.04,27,12.5,No
03/08/2021,10,NULO,25.5,13.6,Si
04/08/2021,5.9,NULO,24.5,13,Si
05/08/2021,2,NULO,26.5,13.5,Si
06/08/2021,4.1,NULO,25,14.5,Si
07/08/2021,1,NULO,25.5,13.5,Si
08/08/2021,2.5,NULO,24.2,14.5,Si
09/08/2021,3.6,NULO,26,13,Si
10/08/2021,1.4,NULO,26.6,13,Si
11/08/2021,21.9,NULO,26,13.6,Si
12/08/2021,1.6,NULO,26,12,Si
13/08/2021,0,NULO,25.5,13.5,No
